IW,IF,VW,FP,Depth,Width
49,131,10.800324212728087,125,0.8187302702694219,1.9035419640183129
44,143,9.66190868439551,74,1.050336178874168,1.6945983373780333
47,140,10.2549304773467,84,1.0973919505511507,1.924442171219684
49,131,9.49369605001218,125,0.8,2.138096692180162
49,131,9.595594904735357,125,0.8996378307271649,2.135127825482471
44,146,11.404577466024676,60,0.8,1.68
45,141,9.2433605212426,77,1.3615169668506595,2.113976766944991
46,142,4.526454129741276,67,1.76,2.128125909436385
45,143,9.270466626948563,70,1.2832273804376335,2.1113699338585663
43,149,7.378987517201471,50,1.2489126454575712,1.7406976004848753
45,141,6.091778202171693,76,0.9815340836328664,1.8951275822925413
44,150,8.460256507848927,50,1.76,1.821260888963789
47,136,9.396193497582175,91,1.4541139189175332,2.0441108028214883
43,147,5.174138378379198,53,1.3215549602303227,1.7464102514872395
49,135,7.943697334779013,118,0.9007153391218681,2.598305807070966
44,144,8.58967153954088,67,0.9277283753564989,1.7831570426938554
49,131,9.77870719611875,125,0.8,2.503667459942286
43,150,9.63979483224375,50,1.1257857110127645,1.68
46,141,10.157250018792176,75,1.198713281714747,1.803853611555491
49,136,8.855866954551264,101,0.851934172882231,2.0482568948743753
47,138,4.5,88,1.2747742914585587,2.6
45,144,8.205287078422533,70,0.9309609023300536,1.7637830506161745
44,145,10.432069455130767,66,1.1240611725016492,1.7846732915914896
44,144,8.403768844706944,64,1.395534172830388,1.885098075612562
45,140,7.68612729271187,76,1.3344052673179778,2.2809052473903755
46,147,10.4976539807288,58,1.5894052230138196,1.7872888573475108
45,141,4.5,76,1.3057172533491015,2.6
45,142,10.316131364957185,77,0.82069023592723,1.742105793710772
44,146,7.084514493424154,58,1.68254008572276,2.015145925327446
46,140,10.619129621794443,79,1.1875809243047295,1.7087238704933438
46,140,7.848010075363597,81,1.1471074129480243,2.033459162810292
46,144,9.387709797251183,69,1.0947866221160791,1.9541602904106472
43,144,9.072171157393461,72,0.9460908746445948,1.7939876214711998
43,148,10.252051273962543,52,1.4679843881143173,1.68
43,149,8.581284289897031,50,1.2419828539456483,1.68
48,131,10.724745506727869,125,0.8,1.8539592992559044
43,149,4.675289186785747,50,1.7264348220295394,1.9489264041738985
47,141,9.756084938273384,71,1.4426730761655207,1.8575306303851942
43,150,10.735948803048569,50,1.1861004363938161,1.68
44,145,7.422411580030575,64,1.1211992150780523,2.3344675343689603
45,144,5.092934045950291,66,1.3313445110199154,2.143334220791952
44,147,12.0,59,0.8307210397748458,1.68
48,136,10.133703937574104,107,0.8060294368755166,1.9949896472977464
48,131,8.978997294506565,125,0.960736812912495,1.9775980678180285
44,139,7.966135168216921,88,1.0223313019276012,2.0466179987320072
47,138,4.5,86,1.2599396386293376,2.5085793977046884
45,144,4.572578233212303,66,1.1257873814170367,1.9493223366374108
45,147,9.694618002153076,56,1.674234962364475,1.6996824573274907
44,146,10.44176617480517,62,1.0440170993285642,1.68
43,150,10.046867575523025,50,1.453414091053181,1.68
43,150,8.886528805800474,50,1.6078885420578546,1.7388959677175106
43,149,4.5,50,1.7236735518395818,2.0357331025800134
46,138,9.41217711159868,89,1.007473193114992,1.8788597703778827
44,147,5.8242306946646405,57,1.6492552698645542,1.931994571236685
44,140,10.667441256687054,79,1.2372759799026252,1.8241409762350997
46,137,8.370279738635178,85,1.5609482528306038,2.491580436189555
49,135,4.5,113,0.9776308600862093,2.217848592641487
44,147,4.84896361836319,53,1.7576010624461207,1.9346171061405928
45,141,9.518572913023064,75,1.2651973815070179,1.7891880280881682
45,142,9.417623016420023,71,1.2157733021838795,1.8309818335701402
48,134,8.811832001823545,109,1.2136632792095814,1.9532746044175233
46,139,8.927044075693692,85,1.0875463681699398,1.8846099923676185
45,139,9.689116977416688,87,0.9597053854141193,2.0699258366578266
45,146,9.850401013174753,63,0.8988367359090464,1.8115474136472036
43,150,8.949853283156632,50,1.2053634432286113,1.7415424460085285
49,136,10.484132957446981,107,0.9201588165939427,2.0030453608796654
49,131,9.724857030420383,122,1.0851685800331976,1.9145595952245684
43,146,9.603454905528945,59,0.9341771071845633,1.68
48,140,8.765042774714805,81,0.8431123953936478,1.8243642443692845
46,140,6.125337488316326,80,1.1759145944296676,2.5150278535622372
45,145,7.418072230672186,60,1.76,1.900455815567457
43,149,8.667410341229878,50,1.5908123578940274,1.802218018172292
48,137,10.670900371903947,90,1.2007274036632891,1.8124408850985436
48,139,8.302108411057247,81,0.903568717425224,1.8169676234767052
47,139,12.0,90,0.8,1.7476039645589847
44,145,11.205906462583068,64,0.9728281209521584,1.68
47,133,8.70401862970009,117,1.0811551077144341,2.024805089831376
45,143,10.282167080296286,73,0.9260462969770774,1.7206221949994087
44,150,10.367170818557556,50,1.1442223118024446,1.68
46,138,9.502150643743315,92,0.938534663138986,2.0726479037965753
47,140,11.19668650125131,85,0.956870899539686,1.7585769257306523
49,133,9.372148764007,109,1.3852991508684842,1.9659522462182055
45,147,8.373809603757847,59,1.7495247812987558,2.059779724551604
48,135,9.725216285358051,112,1.0840412990977797,1.9115503271173262
46,135,4.5,90,1.225848425506807,2.5500142784242246
49,136,9.901088737705617,100,0.9788575969021529,2.0005423851131785
49,131,10.278540732907306,125,0.8423121443939446,1.984260191972711
44,138,4.5,83,1.7004323337019338,2.6
43,150,8.715607916270779,50,1.0119280269442978,1.6825387256036632
48,131,11.086463896240728,125,0.8953981576605488,1.8509471489015747
49,131,9.895762703004914,125,1.013381675168689,2.6
46,138,7.152781725482887,88,0.9334446095020663,2.2142974050802624
45,139,6.970237195799573,80,1.3993440004815862,2.2949672647236112
44,147,9.800407953865458,59,0.9808770263390565,1.7222683970214916
43,148,4.5,52,1.2147725797643343,1.886996047386614
46,142,8.980267624911486,73,1.1794504676891007,1.835322997741922
48,139,10.626198202115049,87,1.1911380606571318,1.8615791957563241
44,144,9.712675971673452,61,1.3570641614229944,1.839158392044158
49,131,10.49307751343303,125,0.8,2.324855305184407
44,148,7.763320597568878,53,1.6219614696225197,1.699316329303839
45,146,10.193771696004028,61,1.1122182066093782,1.7317739748628778
48,135,9.78818167440727,95,1.3220315900557467,2.039482640153469
46,146,9.064781797002254,60,1.267758688781269,1.833675672799919
43,150,9.879023656665028,50,1.1683268665327247,1.68
48,136,8.687828760314122,92,1.250430104144084,2.1518556421778188
47,140,9.011804652997453,85,1.1467788855813936,1.956300077270795
49,131,11.542345785460915,125,1.0648299720781835,1.9707866114433266
46,145,9.54241399292762,65,1.0261474915926183,1.713283490646611
45,141,5.525131029393776,73,1.6539932163822806,2.3622721065698484
43,146,8.445059473548284,60,1.35061350925338,1.8266798239302382
44,148,8.650601409506798,53,1.634240669605943,1.9820445528167947
44,143,8.291455162205137,74,1.194462400387037,1.921672572022516
45,146,8.888481831791111,60,1.2265879072007533,1.8227977489438814
46,132,9.404413119272348,120,1.0782783453299736,2.38004567166463
44,148,11.736898690687495,53,1.0981280707809407,1.68
46,141,8.668850411358736,74,1.231344884790437,1.848886735123633
44,144,9.166311875536017,65,1.2052488565359207,1.8711213882597164
47,142,10.426920445729902,71,1.4056590425842768,1.6892786163873004
45,145,10.043796152524365,65,0.8430109342847103,1.6956927937946893
47,137,4.5,90,1.3349476869333108,2.3730140986286656
46,143,5.373065413672465,65,1.3753899427823202,2.4093695454290387
46,142,10.181980592748483,73,0.8691502498065637,1.745287991026877
44,149,9.361759191300267,52,1.1816127704635988,1.7169554874126456
47,136,9.856935857393534,96,0.9778634162281858,1.8617545696984783
44,147,8.977689098825083,59,1.3107126569192395,1.909471041772712
46,143,9.200296642297005,72,1.1492148558527444,1.994610933847006
45,145,7.745456712880422,62,1.3486215862707642,1.901341162075967
44,150,9.884488084772864,50,1.0550389230397177,1.68
47,141,9.489905231707661,74,1.2547715351192499,1.9157521642674213
43,147,6.142509489725167,56,1.6045624958435598,1.944474334882549
49,131,5.622805526821203,125,1.2010505063531058,2.5840147475389204
46,145,7.520908931550374,63,1.2147724472770418,2.025381973790211
46,134,7.061002911359531,100,1.243271104226091,2.574229818371223
45,144,4.699391434462065,61,1.4924590344927977,2.0472876505370374
46,144,9.963779144566237,70,0.9376243896875823,1.826817557128228
47,135,7.589370201373151,94,1.25191014012822,2.4800803394330093
46,140,5.615444106399831,81,1.0738162874980617,2.11871515377512
49,131,7.972987639016412,125,1.1191873584633356,2.5309087490939794
46,140,9.50153186560257,80,1.2139633771910041,1.8089774162574122
47,140,5.603193997752679,76,1.3280505353975889,2.0667864756658005
49,131,10.296195343401914,125,1.1328895305299012,2.3445472632701962
45,141,10.769961874176758,79,1.0901567391704434,1.9171806201159511
45,143,9.377801444254242,72,1.1539494329435216,1.9111945446528185
49,132,8.39428197970198,117,1.1843935078897654,2.0383370142197355
43,150,7.613557977630649,50,1.76,1.9989728124750599
48,133,8.596296539132265,101,1.207882176510515,2.0330706057573464
46,147,9.411494532131433,60,1.1574769838109622,1.682398211762667
47,141,9.290463656695273,77,0.9932299904906948,1.8720487375463135
48,134,8.758121577377665,110,1.185157123390713,2.121298405644225
46,145,4.5,58,1.7581651541703227,2.205249716611304
47,140,9.422068318971448,77,1.1988826063221407,1.8790633348594863
46,145,11.039376099777504,64,0.837755314177002,1.68
44,148,11.42209191782014,57,1.1541686504255573,1.68
45,141,9.647356368156066,81,0.9090087799137223,1.8926173497365189
45,141,8.982799252746096,77,1.0512416011477161,1.7830766692508802
46,139,9.281605439126144,87,1.0487300791723553,1.9031374820341598
44,145,7.840133484349859,62,1.4683277119373135,2.1520557874737167
48,131,5.537161960169063,124,1.0888197163264552,2.450625567495617
45,146,10.393376768280321,65,0.9757925300916231,1.698425981638309
45,140,5.303793329517224,78,1.4410959181402168,2.199944199138388
45,142,9.466813036905037,69,1.3164755464406555,1.8903724115580216
45,146,10.566182866079485,62,0.8979724156263953,1.7117162053792387
44,148,6.928641224101476,52,1.198150590827145,1.8072392896403258
49,133,11.403499816135755,125,0.8252471844081226,1.9076275341016704
44,144,9.896988607975953,68,1.1840796118951393,1.8980030225988205
45,142,9.607448315205056,74,1.3292927374859378,1.8412602790431731
46,142,9.274977192759813,74,1.1918470782972508,1.780117372751678
49,137,7.833074259395619,88,1.5476308765896414,2.4131109364011225
45,144,9.510411647556909,69,1.318669616653633,1.7974650166792145
46,143,9.497823843278375,70,1.32741570844476,1.77562698518824
43,148,9.304180543669709,52,1.3159971484460011,1.7795186152774816
45,143,6.233770036127984,64,1.2259178254742291,1.9556737269879267
44,147,4.5,54,1.2599394604375407,1.962440238799544
46,143,8.829184633909254,68,1.206696620604177,1.8618954247203474
48,135,8.326857743898794,101,1.0346801259088456,2.5303365497144563
45,146,8.967899312673605,59,1.2432912636418925,1.8307683395448442
47,141,9.080342408052868,78,1.058240480733649,1.9556603814997349
47,142,5.194135785798081,71,1.1710837590986596,2.252023113076791
46,143,10.208346378705526,73,0.8640496361037098,1.7020552307084684
45,145,9.586386155386316,67,1.00172582432366,1.8496733735968742
47,139,11.124304802716658,85,0.8971508729052341,1.780650167403754
45,145,8.053027420252969,65,1.3175954477712224,1.8763381868532198
47,135,10.837709776145907,113,0.8,1.7812104378997187
44,148,9.58315453988255,53,1.218400382130824,1.68
46,136,8.79833582665884,93,1.0951087612034756,2.043307369409597
44,150,9.080949664759173,50,1.2374132455370688,1.68
47,134,11.163459139046058,121,0.8,1.8539981672887416
44,148,8.034827280822396,52,1.6933377922020918,1.8073606505653748
46,143,9.13536568805684,73,1.2203815424948101,1.8140758732992337
47,135,12.0,103,0.8,1.7275533924166009
49,134,9.298426745341896,115,1.1424948141063975,2.5188439446220583
47,140,9.62408714793564,78,1.3375985362723422,1.7779339436543384
45,141,4.5,70,1.6472833883540632,2.173763952385565
44,149,9.403470630502191,50,1.76,1.7774472053390507
45,139,4.824539558842194,83,1.3179210385160323,1.9908725786774428
45,147,6.399332615784982,59,1.2322978285032071,2.0355414058647083
44,144,8.432291357945605,68,1.0683218381234822,1.9018511696739846
45,142,4.5,67,1.6159077757248352,2.3650356078367567
47,131,10.284796555109152,125,1.0555657617239633,1.8211426126817065
46,145,12.0,65,1.1597142224884422,1.68
43,149,11.646711876249025,50,1.0527511474009665,1.68
44,145,10.490325853938367,65,1.1774680631355856,1.68
46,137,4.5,90,1.3503631072703552,2.459692785657707
48,137,8.295469479381028,88,1.4080130762465666,2.3563805340027613
48,134,10.2300247970701,117,0.9188672395011005,1.9789091802359033
47,138,9.609074332731844,91,1.1730076234315274,2.205070661135515
48,140,11.509060451556348,82,0.8,1.68
45,140,7.455810373772765,80,1.1973297801071696,2.186624851403616
48,139,9.379008466116623,86,1.0011083680264339,1.8761261381660577
44,145,8.307590336789156,66,1.238065804558393,1.9242981401743622
48,139,12.0,92,0.8,1.6969898951437903
45,140,10.9991011026834,79,1.1582438551156626,1.7976488470356284
47,141,4.5,75,1.2131965116535526,2.152614277350043
48,135,10.952670519068018,113,0.9630841784035847,1.982238408842952
47,137,8.652242660292277,88,1.2182642518215998,2.4334671627286975
48,135,9.839737418506992,115,0.8,1.8879438844973426
46,143,7.270001915171406,66,1.5365723611268083,2.1622015095110183
43,149,11.019218579772293,56,0.9336393645718718,1.68
43,148,7.259665628214222,52,1.4028897313851085,1.8231360367281666
44,142,4.628910983485225,71,1.47837107867449,2.4091089515259956
43,144,10.78514265038379,70,1.2120156099626718,1.8367748768869518
45,147,8.72482856091643,58,1.2231043517298412,1.8097758491516898
48,132,9.303132601032026,116,1.1836554063458518,2.1249582566268685
46,138,10.036396156018997,93,0.8065563794833113,1.9124368682906767
44,145,9.590206880436709,67,0.8740541923451751,1.8246247324308977
47,142,8.43580323216798,70,1.6661824176178295,1.8688584735752944
46,136,4.5,86,1.6949329712588912,2.545373543208224
43,149,8.644024817555938,51,1.2409129231155644,1.70530178315124
44,147,10.565358347516739,55,1.2285668392341889,1.7158265154085686
46,144,7.799715919488469,62,1.390455808289302,1.803718805660321
47,145,8.575083127323973,64,1.479974928968614,1.9717571812562684
46,138,8.651008558652965,90,1.1057678483337072,2.1989384716303073
48,138,8.582812401485857,88,1.2622102955331416,2.1297512068172093
46,137,7.548067547263568,94,1.1451044963648176,2.548459010245703
43,148,7.902542577259624,54,1.3667764314651987,2.1254760423061607
46,145,9.339461069375398,68,1.2155227947194094,1.7863696410495644
47,140,9.867204642279502,80,1.2616704184550225,1.9204939408304151
45,143,9.7511351494535,73,1.1014209826287387,1.739025000943747
46,142,11.231940400052267,78,0.8,1.68
47,143,10.515353887702396,72,0.9129889157434838,1.7439955451468978
46,138,7.399259506510782,91,1.0655048592613077,2.1134877225268967
44,148,10.061842311347817,58,1.0695265481285139,1.68
46,138,9.44198678861143,100,1.0384332372424456,2.0683697833468497
46,144,8.639962310575989,61,1.71363734198184,1.813485603155869
47,137,9.50593431267825,92,1.1185818903057287,2.0844453318138343
43,150,10.487706507313929,50,1.1544423160275417,1.68
44,143,9.553269475756279,75,0.8261194173930448,1.728404711382855
44,142,10.388066522089142,71,0.9661519214306339,1.764611387231858
49,131,8.76221208113885,125,0.8,2.558422544946948
46,144,8.333497349734767,64,1.2741837725264469,1.9529013434065117
43,149,10.708786499919539,50,1.0310993354050513,1.68
44,145,10.89094390850404,62,1.2102788126920745,1.68
45,145,9.103735099607128,68,0.8537291783941401,1.7677771714969746
46,142,10.016131536280978,71,1.377346580642144,1.7457258601108043
47,131,9.863963522239377,125,0.9241415401958804,1.9983913114338474
46,143,8.848989290990298,69,1.101834964078572,1.793075687294306
46,137,9.427732911321034,91,1.1344597368529712,2.4290780589802794
47,134,10.378069489561785,116,0.8798815531790933,1.7998271081492003
43,148,9.609772276206968,57,1.2667729668632464,1.756935561023041
45,147,9.320707972119282,57,1.2607798091230553,1.7984758972899002
46,139,5.2539164412820645,80,1.1754007905554398,2.574675552549729
47,143,9.952810434277504,69,1.4782927325817257,1.6946553422530106
47,145,9.499415946897335,58,1.4126501967776197,1.7754334016442097
46,137,4.659290379180323,93,1.194538596178215,2.5042993364786237
45,145,8.719633321953014,64,1.189122686819536,1.9037819403852454
47,142,5.997310415366382,72,1.317272811741136,2.058237510190834
47,132,10.526085252125704,122,0.8762084066830568,1.832026725551344
43,150,9.447537658940487,50,1.1461864749600548,1.7259604326198812
47,141,8.09080962640654,78,0.9752623476501789,1.9086756743302065
46,143,8.506392345502723,67,1.3937143003746524,1.9039228288268757
45,140,9.441173254081718,85,0.9068667576792745,1.9185720952612113
44,145,7.653644022498311,67,1.2947049639747934,2.0127998479687323
45,140,8.84520372379665,81,1.2073162821837433,1.8795921169356329
45,145,9.652594252789159,67,1.1775278129994429,1.8101456770092157
46,144,9.99278182547295,67,0.9855880441914745,1.7212208458440161
43,147,4.5,52,1.76,1.9807446812614031
45,141,7.607840140466982,75,1.4564584739103812,2.195692676162232
43,148,4.5,50,1.76,2.4494828118736094
45,146,9.289288613433847,64,1.1315599839015202,1.7775474086329084
43,142,8.526301481828199,74,1.111380426877108,1.965768193502081
47,140,10.629654840794544,81,0.9972574862842529,1.68
44,142,8.690713771013911,70,1.360269827975185,2.3066929263034983
46,143,11.121681739410633,67,1.3469827576351237,1.751158508525607
49,136,10.941722766939815,110,0.9226300093421025,1.8409065232721091
46,142,5.328749236484655,76,1.2465147554039573,2.44114086530403
49,141,12.0,82,0.9842661096474122,1.68
45,143,7.320367755171716,67,1.2037261685912244,1.8976725858915469
44,148,11.780172004272567,55,0.8710144666164518,1.68
43,147,9.363966613633899,53,1.4260260715873034,1.68
44,149,4.873118827121065,50,1.7359792311014526,1.8297016557084238
46,147,10.644992732826138,57,1.1341553939423352,1.68
46,145,10.626363726534567,68,1.0526935281741943,1.7691642857534284
46,139,10.46269939219672,90,0.9200196293530046,1.8311927261204919
47,138,8.875439469874252,88,1.2009524809196583,1.933263088113273
45,141,10.479994200727257,80,0.8869825357899188,1.7252016794073701
46,144,10.958409450444911,73,0.9420823742305274,1.7167071913545346
45,142,9.621649243632541,73,1.1281466234838284,1.684747890908553
43,146,8.87720177411554,59,1.239294894577444,1.800781799141424
46,139,9.817284040056808,82,1.0446362777068054,1.846946939355477
47,138,11.063187108712928,116,0.8,1.7225357407182975
44,139,5.648635987741769,83,1.4005222961882307,2.3881321139577643
43,148,9.600219852627951,52,1.124687754131624,1.68
47,142,10.179477569718822,74,0.8692660487659102,1.8108795314425623
47,138,7.38738455545991,84,1.3236837387622038,2.4697789888757806
44,150,10.286010818033347,50,1.0489286830853595,1.68
48,136,10.677351845894371,92,0.9480545689258163,1.860284941885106
47,140,10.060039760144639,85,0.9477439405304212,1.8317631545674529
46,145,9.744629206819486,67,1.2282182510063784,1.8285776270496705
45,143,9.716972786020685,74,1.2087215700200409,1.7784915146944453
47,141,9.099753334525165,78,1.4512927067373584,1.9860989295586202
43,149,9.102688889143433,51,1.3754063998823747,1.7905141889381584
49,140,10.260493623273176,79,1.4929217433622795,1.7879130861041894
47,144,10.366397916948394,63,1.4401040748249334,1.7049251806168244
45,144,6.399423095440882,66,1.307873140705003,2.1613743507815952
46,144,7.954753943863647,67,1.3981102915790025,1.945550971308736
43,149,8.793884048991515,50,1.2489020517731304,1.831536141818926
45,140,9.926437921229496,85,0.8859462720746812,1.9432490157345954
46,142,8.360283099216742,71,1.3793794507532064,1.9951397718314363
45,141,10.828409857518837,77,1.1351788626944994,1.68
48,140,10.0358873412168,83,1.1231163178738588,1.924837393354684
48,133,7.158887093875608,118,1.1486288922859273,2.503286572492106
45,142,8.754214864576422,76,1.1016851202631666,2.065483718290383
48,141,12.0,86,0.9599911669038518,1.68
47,135,8.94765786588667,97,1.1830222237397132,1.9397183031561513
48,133,6.787469303954243,114,1.4260158454415433,2.571443130179745
48,132,4.5,119,1.3364419372146064,2.6
47,137,8.045973866142742,88,1.1768082871903263,2.291053463300226
43,149,9.185670877192111,50,1.4432821834066003,1.6901935498826335
43,147,5.185032239244963,54,1.5688859412707916,2.1968347179721497
44,144,5.549089878364672,65,1.4238744544115625,2.152703518269777
47,139,4.5,83,1.1886408932144492,2.6
43,148,4.5,51,1.76,2.4050260358625106
47,144,9.711923567314468,65,1.3077824728586636,1.7277332522121513
46,143,9.01485622593659,69,1.5886460872470483,2.354993059890786
47,138,10.322717394589647,84,0.977507691029538,1.68
48,134,9.01356252135818,120,1.2052711006153567,1.9902437885368254
47,135,9.551483029161483,91,1.394555299161077,2.1196703119930222
45,146,7.880739859101804,55,1.3799307201216235,1.8094040987389521
46,142,10.496878564433933,72,1.040488745124551,1.7953403302056168
43,140,7.5487644666600575,81,1.0531072190841961,2.0366721000051946
47,140,4.5,78,1.4140269245598898,2.5158585474478916
47,138,8.23019232152008,93,0.8783257068315512,2.291262720573054
45,146,10.003216510862964,63,0.9962618760287605,1.68
45,143,7.552088241583422,71,1.2992504927972672,1.9074080317127036
46,142,4.835655135888893,76,1.1989211156683794,2.0824473201658162
44,143,7.536518040062981,68,1.5675237660729542,1.9424512989968308
48,131,7.694924493328072,125,1.175250286282116,2.6
43,146,7.973861728148268,59,1.3384385876146492,2.018580346855762
44,144,4.5,68,1.263359158746865,2.516530157873009
44,146,8.247398794735968,60,1.250753433902984,1.9471257916235218
47,131,7.293815991809358,124,1.2385663903365116,2.501976759463805
43,147,9.319497151836014,60,1.344289714720652,1.755984848718916
48,136,10.93958851988941,102,1.0173970647475683,1.8042846720087686
43,150,9.6339086733487,50,1.2624258776857278,1.68
44,145,9.929387474403438,64,1.064957668808806,1.68
43,149,8.738205479863693,50,1.6599734245749405,1.738013115702306
43,150,9.933711676721865,50,1.2643608802967037,1.68
44,146,12.0,59,1.144608973188969,1.68
47,137,4.57848969327652,92,1.2142925855666977,2.495325518279446
46,146,7.020671581881265,59,1.2761165305267859,1.8715540204865433
45,139,4.5,80,1.3008818225849197,2.521224270600472
44,147,11.071664793833907,56,1.2624870018438954,1.68
45,141,4.540152968556122,70,1.6610922785207565,1.9404024871676062
47,141,8.850865750635588,74,1.3355641071472961,1.8543927484563687
44,149,10.27820053787033,50,1.6513849937332323,1.68
47,139,10.150660238495664,88,1.0827932229757247,1.7801290324547305
45,146,9.05440672531267,60,1.3368493974654088,1.7435790308880776
45,143,12.0,72,0.832846168036113,1.68
46,141,8.194800524687318,80,1.0195944089400364,2.0152717155577036
43,149,9.01705159763835,50,1.4744191113022072,1.7372787792823334
45,144,9.413469285041094,67,1.1672799817718935,1.8076144450582585
47,140,7.967226923863088,82,1.0635628815733247,2.5650348005076173
46,139,10.190029311198279,88,0.8,1.8381179922510205
45,141,8.666587962705874,74,1.2958584578368912,2.1730438825873057
46,142,8.661049284105124,78,1.1194663942484206,2.0563610777039987
45,147,12.0,59,1.043939348810218,1.68
44,147,8.962055271917972,59,1.3318982300714315,1.7549911081584586
45,142,8.401925676251626,75,1.042338176999633,2.021810597015594
48,133,7.574961013792299,109,1.2987444838382818,2.50610721822001
47,134,7.530782579126572,118,1.076759583431025,2.375545858361612
49,131,8.730780900565188,125,0.8565902697440382,2.4191342541876755
47,143,9.25539707619879,75,1.2509980753970207,2.1390149952769337
45,147,8.517312504697705,51,1.76,1.7874785240631932
46,145,10.635120085571149,65,1.0517190506950547,1.7629563774656622
46,139,11.282400687876297,89,0.9420331277623726,1.699270537521372
47,139,10.09290512058871,87,1.1656078332193898,1.8113227219053614
46,146,9.578259595626456,61,1.2606763638821754,1.8547347273829486
45,145,5.46159519353942,62,1.5594611622734575,1.855068793301183
48,134,9.869103788524209,113,0.9525982298037978,1.894197165169214
43,150,8.26271968016111,50,1.2923004692642066,1.68
43,150,10.285661462706688,50,1.3438856681605935,1.68
49,134,9.910537729638703,115,1.1559550375522958,2.2267102981505635
44,146,8.899141014781906,61,1.29063572032713,1.858680680240745
44,144,9.11260321593432,71,1.1403973092086468,1.9020956078676927
46,148,9.173421588556254,57,1.1302427820192853,1.8089039294028373
47,139,8.562813917614298,81,1.3379616255728537,1.942594655758666
47,138,5.274651437591737,89,1.499286793766894,2.6
47,134,4.551753888781212,95,1.3278702102403486,2.6
45,141,5.0591415712453935,77,1.2794830863210334,2.3795195684111463
49,131,9.35964141004121,125,0.8964223989522939,2.492631862545341
49,131,11.433745391834734,125,0.8933384709536227,1.7922899173304767
47,139,9.574280062965292,84,1.0394120765565762,1.8260444214031886
46,140,4.5,76,1.3082270070164101,2.5174982078830457
45,139,11.579003664092394,91,0.8,1.7698607370168395
47,136,8.70389900404196,96,1.2036070957068201,1.9381140744650216
48,134,8.702826258225594,98,1.215582251961108,2.265052039588013
44,149,9.139307488161784,51,1.2785305593337442,1.834355192922934
47,136,5.693470038630371,88,1.319363331157109,2.5276183235750906
47,137,10.293451476549945,92,1.0600229545506137,1.7595403037363044
47,135,8.627527033463483,113,0.9541323835564509,1.9732287573204952
47,139,8.00330408976169,81,1.2223503837494432,2.1496176682715378
46,140,4.5,77,1.2753804930002222,2.474784405486581
48,142,10.632771353094366,74,1.2318778093131573,1.68
48,135,10.693887148358034,98,1.1287620632188307,1.7336817052588727
46,138,4.5,85,1.4427688253005329,2.6
46,142,9.993536454567199,72,0.8,1.687714209573796
44,146,9.642463115784194,58,1.334261247304998,1.734787432813108
48,137,9.814405671637981,97,1.0420990513673796,1.924473072783166
44,145,9.842369922668503,62,1.33324979188746,1.7924798038496432
45,146,9.999416963130479,61,1.3029423385350525,1.7439972006603466
48,133,8.16906786136212,99,1.483890707445793,2.4719210442798354
48,131,4.8786403272543435,125,1.3368137344697095,2.6
46,144,9.917057429874673,71,1.0931401093406392,1.8518600766648001
48,134,10.48408354190739,120,0.8366333735757255,1.8430313026158476
47,141,8.84068655788453,75,1.2085756033032728,1.7866658963676385
49,131,10.134674493582327,125,0.8,2.023566981345794
47,134,8.8208811231669,108,1.2991145086050626,2.047445241740567
